fips,year,permits
53005,2020,1350
53005,2021,1524
53005,2022,1242
53005,2023,1136
53007,2022,629
53007,2023,315
53009,2022,256
53009,2023,219
53011,2018,3613
53011,2019,4657
53011,2020,4723
53011,2021,5609
53011,2022,4138
53011,2023,3504
53013,2022,54
53013,2023,24
53015,2022,581
53015,2023,305
53017,2022,235
53017,2023,274
53019,2022,29
53019,2023,21
53021,2018,719
53021,2019,601
53021,2020,620
53021,2021,668
53021,2022,642
53021,2023,923
53023,2022,5
53023,2023,2
53025,2022,616
53025,2023,448
53027,2022,397
53027,2023,284
53029,2022,399
53029,2023,269
53031,2018,142
53031,2019,175
53031,2020,157
53031,2021,274
53031,2022,304
53031,2023,158
53033,2018,18528
53033,2019,17929
53033,2020,13153
53033,2021,19624
53033,2022,18695
53033,2023,10600
53035,2018,1149
53035,2019,1117
53035,2020,1285
53035,2021,2215
53035,2022,1701
53035,2023,2258
53037,2022,552
53037,2023,412
53039,2022,120
53039,2023,100
53041,2022,406
53041,2023,323
53043,2022,83
53043,2023,86
53045,2022,240
53045,2023,265
53047,2022,283
53047,2023,228
53049,2022,128
53049,2023,78
53051,2022,74
53051,2023,60
53053,2018,5457
53053,2019,4229
53053,2020,4768
53053,2021,6066
53053,2022,4747
53053,2023,3138
53055,2018,156
53055,2019,139
53055,2020,116
53055,2021,155
53055,2022,108
53055,2023,97
53057,2022,579
53057,2023,487
53059,2018,65
53059,2019,73
53059,2020,82
53059,2021,75
53059,2022,81
53059,2023,61
53061,2018,3965
53061,2019,4426
53061,2020,5535
53061,2021,5277
53061,2022,3378
53061,2023,3516
53063,2022,3805
53063,2023,3622
53065,2022,273
53065,2023,282
53067,2022,1538
53067,2023,1512
53069,2022,31
53069,2023,31
53071,2022,177
53071,2023,242
53073,2022,1620
53073,2023,905
53075,2022,301
53075,2023,246
53077,2022,708
53077,2023,648
54001,2022,5
54001,2023,6
54003,2022,1493
54003,2023,1378
54005,2022,9
54005,2023,13
54007,2022,0
54007,2023,3
54009,2022,11
54009,2023,3
54011,2018,103
54011,2019,134
54011,2020,101
54011,2021,56
54011,2022,61
54011,2023,71
54015,2018,18
54015,2019,41
54015,2020,34
54015,2021,20
54015,2022,17
54015,2023,9
54017,2022,0
54019,2018,28
54019,2019,33
54019,2020,33
54019,2021,37
54019,2022,40
54019,2023,27
54021,2022,8
54021,2023,9
54023,2022,35
54023,2023,46
54025,2022,74
54025,2023,60
54027,2022,124
54027,2023,138
54029,2022,23
54029,2023,12
54031,2022,68
54031,2023,71
54033,2022,129
54033,2023,127
54035,2022,0
54035,2023,2
54037,2018,217
54037,2019,197
54037,2020,288
54037,2021,689
54037,2022,555
54037,2023,676
54039,2022,133
54039,2023,146
54041,2022,0
54041,2023,0
54043,2022,11
54043,2023,18
54045,2022,2
54045,2023,2
54047,2022,4
54047,2023,5
54049,2022,20
54049,2023,10
54051,2022,1
54051,2023,0
54053,2022,2
54053,2023,5
54055,2022,5
54055,2023,2
54057,2022,41
54057,2023,54
54059,2022,0
54059,2023,0
54061,2022,8
54061,2023,14
54063,2022,0
54063,2023,0
54065,2022,112
54065,2023,108
54067,2022,3
54067,2023,3
54069,2022,8
54069,2023,8
54071,2022,17
54071,2023,29
54073,2022,10
54073,2023,8
54075,2022,5
54075,2023,2
54077,2022,3
54077,2023,2
54079,2022,101
54079,2023,90
54081,2018,64
54081,2019,39
54081,2020,43
54081,2021,71
54081,2022,68
54081,2023,67
54083,2022,24
54083,2023,1
54085,2022,26
54085,2023,20
54087,2022,0
54087,2023,3
54089,2022,14
54089,2023,13
54091,2022,0
54091,2023,0
54093,2022,7
54093,2023,3
54095,2022,0
54095,2023,0
54097,2022,43
54097,2023,52
54099,2022,65
54099,2023,62
54101,2022,0
54101,2023,0
54103,2022,1
54103,2023,0
54105,2022,11
54105,2023,12
54107,2022,55
54107,2023,84
54109,2022,1
54109,2023,0
55001,2022,148
55001,2023,147
55003,2022,12
55003,2023,21
55005,2022,132
55005,2023,162
55007,2022,99
55007,2023,95
55009,2022,950
55009,2023,882
55011,2022,36
55011,2023,32
55013,2022,119
55013,2023,124
55015,2022,208
55015,2023,206
55017,2022,292
55017,2023,358
55019,2022,36
55019,2023,97
55021,2022,187
55021,2023,113
55023,2022,54
55023,2023,45
55025,2018,3338
55025,2019,3409
55025,2020,4174
55025,2021,6865
55025,2022,5082
55025,2023,5023
55027,2022,153
55027,2023,183
55029,2022,183
55029,2023,295
55031,2018,98
55031,2019,74
55031,2020,96
55031,2021,112
55031,2022,120
55031,2023,109
55033,2022,121
55033,2023,136
55035,2022,720
55035,2023,1150
55037,2018,19
55037,2019,25
55037,2020,33
55037,2021,32
55037,2022,21
55037,2023,43
55039,2022,145
55039,2023,114
55041,2022,66
55041,2023,63
55043,2022,88
55043,2023,99
55045,2022,73
55045,2023,55
55047,2022,47
55047,2023,56
55049,2018,64
55049,2019,61
55049,2020,88
55049,2021,138
55049,2022,74
55049,2023,64
55051,2022,44
55051,2023,43
55053,2022,62
55053,2023,118
55055,2022,291
55055,2023,164
55057,2022,127
55057,2023,146
55059,2018,226
55059,2019,662
55059,2020,230
55059,2021,968
55059,2022,279
55059,2023,235
55061,2022,40
55061,2023,44
55063,2022,353
55063,2023,437
55065,2022,72
55065,2023,52
55067,2022,168
55067,2023,161
55069,2022,116
55069,2023,177
55071,2022,100
55071,2023,105
55073,2022,359
55073,2023,396
55075,2022,139
55075,2023,121
55077,2022,55
55077,2023,44
55078,2022,11
55078,2023,5
55079,2018,1026
55079,2019,550
55079,2020,749
55079,2021,410
55079,2022,882
55079,2023,875
55081,2022,114
55081,2023,114
55083,2022,149
55083,2023,124
55085,2022,238
55085,2023,283
55087,2022,724
55087,2023,573
55089,2018,352
55089,2019,357
55089,2020,425
55089,2021,302
55089,2022,345
55089,2023,277
55091,2022,29
55091,2023,28
55093,2018,137
55093,2019,298
55093,2020,369
55093,2021,269
55093,2022,280
55093,2023,362
55095,2022,210
55095,2023,252
55097,2022,353
55097,2023,155
55099,2022,60
55099,2023,41
55101,2022,149
55101,2023,208
55103,2022,90
55103,2023,58
55105,2022,477
55105,2023,321
55107,2022,98
55107,2023,83
55109,2018,566
55109,2019,553
55109,2020,742
55109,2021,583
55109,2022,556
55109,2023,420
55111,2022,387
55111,2023,343
55113,2022,183
55113,2023,238
55115,2022,71
55115,2023,79
55117,2022,144
55117,2023,539
55119,2022,39
55119,2023,71
55121,2022,112
55121,2023,117
55123,2022,99
55123,2023,83
55125,2022,207
55125,2023,330
55127,2022,325
55127,2023,405
55129,2022,121
55129,2023,110
55131,2018,423
55131,2019,464
55131,2020,403
55131,2021,503
55131,2022,461
55131,2023,267
55133,2022,1439
55133,2023,1130
55135,2022,107
55135,2023,126
55137,2022,80
55137,2023,76
55139,2022,459
55139,2023,423
55141,2022,144
55141,2023,101
56001,2022,128
56001,2023,97
56003,2022,28
56003,2023,14
56005,2022,91
56005,2023,36
56007,2022,34
56007,2023,39
56009,2022,7
56009,2023,10
56011,2022,9
56011,2023,3
56013,2022,27
56013,2023,19
56015,2022,1
56015,2023,6
56017,2022,2
56017,2023,1
56019,2022,16
56019,2023,20
56021,2022,1164
56021,2023,284
56023,2022,253
56023,2023,176
56025,2020,208
56025,2021,275
56025,2022,215
56025,2023,129
56027,2022,0
56027,2023,0
56029,2018,129
56029,2019,143
56029,2020,194
56029,2021,272
56029,2022,235
56029,2023,200
56031,2022,53
56031,2023,38
56033,2022,398
56033,2023,221
56035,2022,48
56035,2023,42
56037,2022,33
56037,2023,43
56039,2018,165
56039,2019,155
56039,2020,207
56039,2021,219
56039,2022,232
56039,2023,105
56041,2022,56
56041,2023,58
56043,2022,3
56043,2023,3
56045,2022,1
56045,2023,0
